"point_index","timestamp","cut_id","center_frequency","center_amplitude","peak_frequency","peak_amplitude","commanded_azimuth","commanded_elevation","commanded_pan","commanded_tilt","actual_azimuth","actual_elevation","actual_pan","actual_tilt","trace_data","trace_lower_bound","trace_upper_bound"
"1","2026-03-19 12:02:14.365260+00:00","horizontal-20-left-to-right","8456825108.0","-131.17","8456825153.0","-121.67","-180.0","-20.0","-180.0","20.0","-179.94680798795656","-19.949992080955862","-179.95","19.95","-130.33;-133.0;-135.66;-136.16;-133.66;-129.66;-126.83;-125.83;-126.16;-127.16;-129.16;-132.66;-136.0;-137.5;-136.5;-134.0;-132.0;-130.83;-130.16;-130.0;-130.33;-131.83;-133.5;-134.33;-134.66;-134.5;-133.83;-132.5;-130.66;-128.83;-127.33;-126.16;-125.5;-126.0;-128.66;-132.16;-134.5;-134.16;-131.66;-129.33;-127.83;-127.16;-127.0;-127.5;-129.16;-131.5;-133.0;-132.5;-130.66;-129.5;-130.83;-135.33;-140.0;-140.0;-140.0;-136.83;-133.33;-130.33;-127.66;-125.5;-124.66;-125.0;-126.33;-128.0;-130.83;-134.5;-136.66;-136.66;-135.0;-132.83;-131.16;-129.5;-128.0;-127.33;-127.83;-129.16;-131.16;-134.16;-138.33;-140.0;-140.0;-138.83;-135.0;-133.0;-133.66;-135.5;-136.33;-135.0;-132.0;-129.33;-128.33;-128.83;-129.83;-130.16;-130.0;-129.33;-128.66;-127.66;-126.33;-125.66;-125.16;-125.5;-126.0;-126.33;-126.66;-126.83;-126.5;-126.0;-125.0;-124.0;-123.16;-122.66;-122.33;-122.16;-122.33;-123.0;-124.16;-126.5;-130.16;-133.33;-134.33;-133.16;-131.5;-130.83;-131.66;-133.33;-134.33;-134.5;-134.0;-133.66;-134.66;-137.5;-140.0;-140.0;-138.33;-134.66;-131.33;-128.83;-127.0;-125.5;-124.66;-124.33;-124.33;-124.33;-124.33;-124.5;-124.83;-125.33;-126.0;-126.66;-127.33;-128.16;-128.83;-128.83;-128.5;-127.66;-126.83;-126.5;-126.33;-126.0;-125.5;-125.0;-124.5;-123.83;-123.33;-122.83;-122.5;-122.16;-122.0;-122.16;-122.16;-122.33;-122.5;-123.0;-124.16;-125.5;-126.83;-128.0;-129.5;-130.5;-130.33;-129.16;-127.83;-126.83;-126.33;-126.16;-126.66;-128.33;-131.5;-134.16;-134.66;-133.16;-131.0;-129.0;-128.0;-127.0;-126.16;-125.16;-124.5;-123.83;-123.33;-123.16;-123.16;-123.66;-124.66;-126.16;-127.16;-127.66;-127.5;-127.33;-126.83;-126.33;-125.66;-125.66;-125.66;-126.16;-127.83;-131.66;-137.66;-140.0;-140.0;-140.0;-138.16;-135.5;-133.83;-132.5;-132.0;-132.5;-134.5;-136.0;-135.33;-133.0;-129.66;-127.16;-125.5;-124.16;-123.33;-123.0;-123.33;-123.66;-123.5;-123.33;-123.0;-122.5;-122.5;-122.5;-122.5;-122.83;-123.5;-124.0;-124.33;-124.66;-125.0;-125.16;-125.5;-125.66;-126.0;-126.83;-128.16;-129.0;-129.0;-128.33;-127.5;-126.66;-126.5;-126.66;-127.0;-127.5;-128.33;-130.0;-133.0;-138.5;-140.0;-140.0;-140.0;-138.83;-134.83;-132.83;-131.66;-130.66;-130.33;-130.5;-130.83;-131.66;-133.0;-134.5;-135.66;-136.0;-136.0;-135.5;-134.5;-132.83;-131.33;-129.83;-129.0;-128.5;-128.33;-128.5;-129.16;-130.0;-131.16;-133.16;-134.83;-135.0;-133.16;-130.33;-128.5;-128.0;-129.0;-130.83;-134.16;-139.83;-140.0;-140.0;-140.0;-136.83;-131.5;-129.5;-129.5;-130.0;-130.0;-130.5;-130.66;-129.83;-127.5;-124.5;-122.33;-121.66;-122.16;-123.16;-124.33;-126.5;-128.5;-129.33;-129.0;-128.0;-127.16;-126.66;-126.5;-126.5;-126.83;-127.83;-129.0;-129.66;-130.16;-130.33;-130.5;-130.0;-129.16;-128.5;-128.33;-128.66;-129.16;-129.66;-130.33;-130.83;-131.16;-131.16;-131.0;-130.83;-130.33;-129.33;-128.5;-128.33;-129.5;-131.16;-132.83;-134.16;-135.66;-136.33;-135.66;-133.66;-131.0;-128.83;-126.66;-124.83;-123.5;-123.33;-124.33;-125.66;-127.16;-129.16;-131.0;-131.83;-131.0;-129.33;-128.5;-129.16;-131.16;-132.66;-132.5;-130.83;-128.66;-126.83;-125.66;-124.5;-124.33;-125.5;-128.0;-130.5;-131.5;-132.16;-132.0;-131.5;-130.33;-128.83;-127.66;-126.66;-126.16;-126.16;-126.5;-127.66;-128.83;-129.5;-129.16;-128.66;-128.83;-130.5;-133.66;-136.33;-137.0;-135.66;-133.83;-132.66;-132.66;-133.0;-132.83;-132.0;-130.16;-128.33;-127.0;-125.83;-125.0;-124.66;-125.33;-126.5;-127.66;-128.83;-130.0;-131.0;-131.83;-132.33;-132.83;-133.5;-135.16;-137.33;-138.0;-136.33;-133.16;-129.83;-128.33;-128.16;-128.5;-129.16;-130.0;-131.16;-131.83;-131.66;-130.83;-130.0;-128.83;-127.5;-126.66;-126.5;-127.66;-129.5;-132.66;-137.83;-140.0;-140.0;-140.0;-140.0;-140.0;-136.5;-133.33;-130.66;-128.66;-127.16;-126.66;-126.16;-125.16;-124.33;-123.33;-122.5;-122.33;-122.16;-122.5;-123.33;-124.83;-126.33;-127.5;-128.33;-129.16;-129.66;-129.83;-130.16;-130.33;-130.83;-131.83;-132.83;-134.33;-136.33;-138.16;-139.0;-138.33;-136.83;-136.0;-136.0;-137.0;-138.16;-138.5;-138.83;-138.66;-137.5;-135.16;-132.0;-129.66;-128.83;-129.16;-129.83;-130.0;-130.16;-130.16;-129.66;-128.66;-127.33;-126.33;-125.33;-124.83;-124.66;-125.33;-127.0;-129.0;-130.5;-131.5;-132.0;-132.0;-131.33;-129.83;-128.5;-128.5;-130.0;-131.5;-132.0;-131.16;-129.66;-128.66;-128.16;-128.5;-129.16;-130.16;-132.16;-134.0;-134.5;-133.33;-131.33;-129.66;-129.33;-129.66;-130.5;-131.5;-133.0;-134.5;-135.33;-135.5;-135.5;-135.5;-136.5;-138.5;-139.83;-139.5;-137.66;-135.5;-133.5;-132.16;-131.16;-130.83;-131.33;-133.0;-134.66;-135.16;-135.0;-134.5;-133.5;-132.5;-131.33;-130.0;-128.5;-127.16;-126.0;-124.83;-124.33;-124.0;-123.83;-123.83;-124.0;-124.16;-124.66;-125.33;-125.66;-125.5","8456824608.0","8456825608.0"
"2","2026-03-19 12:02:17.337207+00:00","horizontal-20-left-to-right","8456825108.0","-123.83","8456824861.0","-121.67","-178.93583654091157","-19.996823873183324","-179.0","20.0","-179.04255412596254","-19.947434303080016","-179.1","19.95","-127.33;-125.5;-124.0;-122.83;-122.16;-122.0;-121.83;-121.83;-122.0;-122.5;-123.33;-124.33;-125.66;-127.0;-128.5;-129.66;-130.5;-130.83;-130.66;-130.33;-129.66;-129.33;-128.66;-128.16;-128.0;-128.0;-128.0;-128.33;-129.0;-129.66;-130.0;-130.33;-130.5;-130.66;-130.66;-130.66;-130.66;-130.83;-131.0;-131.66;-132.66;-134.66;-136.66;-137.66;-137.5;-136.83;-136.0;-135.5;-135.33;-135.33;-135.33;-135.66;-136.16;-136.0;-135.5;-134.66;-133.33;-131.83;-130.0;-128.5;-127.83;-128.0;-129.0;-130.83;-134.83;-139.83;-140.0;-140.0;-138.66;-134.83;-131.83;-129.66;-127.66;-125.83;-125.0;-124.33;-124.83;-125.83;-128.16;-130.33;-132.33;-134.0;-135.66;-136.33;-136.33;-135.5;-134.66;-134.16;-133.83;-133.33;-131.83;-129.5;-127.0;-125.0;-124.0;-123.5;-123.66;-124.33;-125.83;-127.16;-127.83;-128.33;-128.33;-128.0;-127.16;-125.66;-124.66;-123.66;-123.0;-122.83;-122.83;-123.33;-124.16;-125.16;-126.5;-127.83;-128.66;-129.16;-129.16;-128.83;-128.33;-127.0;-125.66;-124.66;-124.33;-124.33;-124.83;-125.66;-127.33;-128.83;-130.16;-131.16;-131.83;-131.83;-130.83;-129.33;-128.33;-128.0;-128.5;-129.16;-129.83;-131.0;-131.83;-131.66;-130.0;-127.5;-125.5;-124.16;-123.33;-122.83;-122.16;-121.83;-121.66;-121.66;-121.83;-122.16;-122.66;-123.5;-124.66;-125.66;-127.0;-128.33;-129.66;-130.16;-130.16;-130.0;-130.0;-131.0;-132.66;-134.16;-134.33;-133.66;-132.66;-131.66;-130.83;-130.16;-130.0;-130.66;-132.5;-134.33;-136.0;-138.16;-139.83;-140.0;-139.33;-137.33;-136.16;-137.0;-139.83;-140.0;-140.0;-137.0;-132.5;-129.16;-127.83;-127.16;-126.83;-127.0;-127.83;-128.66;-129.0;-129.33;-129.5;-129.5;-129.5;-129.66;-129.66;-129.16;-128.16;-128.5;-133.0;-140.0;-140.0;-140.0;-140.0;-140.0;-130.83;-127.0;-125.66;-125.16;-124.16;-123.16;-122.33;-121.83;-122.16;-123.0;-124.16;-126.33;-129.5;-132.0;-132.66;-131.33;-129.33;-127.83;-127.33;-127.0;-127.0;-127.0;-127.33;-128.0;-129.33;-131.83;-134.33;-136.16;-137.33;-138.0;-138.33;-138.66;-139.0;-138.5;-136.83;-133.5;-129.83;-127.5;-126.33;-125.66;-125.33;-125.16;-125.0;-125.16;-125.5;-125.83;-126.33;-126.83;-127.16;-127.5;-129.16;-132.5;-137.83;-140.0;-140.0;-139.83;-135.66;-133.83;-134.83;-137.33;-139.16;-139.66;-139.83;-139.5;-138.5;-137.16;-135.66;-133.66;-131.66;-129.33;-127.83;-126.66;-126.33;-126.33;-126.5;-127.0;-127.33;-127.0;-125.66;-123.66;-122.33;-122.0;-122.33;-123.0;-123.83;-124.83;-126.0;-127.16;-128.33;-129.5;-130.33;-131.0;-131.66;-131.66;-130.83;-129.0;-126.83;-125.33;-124.33;-123.83;-124.0;-125.16;-127.83;-130.33;-131.5;-131.5;-131.5;-132.66;-136.5;-140.0;-140.0;-140.0;-139.16;-135.16;-132.16;-130.0;-128.0;-126.16;-124.5;-123.16;-122.5;-122.5;-123.66;-125.0;-126.33;-128.16;-129.66;-130.16;-129.16;-127.66;-126.5;-126.66;-127.5;-128.5;-128.5;-127.83;-127.16;-126.5;-126.33;-126.5;-126.5;-126.33;-126.16;-126.16;-128.66;-127.33;-125.83;-124.66;-124.33;-124.5;-125.0;-125.5;-126.66;-128.33;-130.33;-133.5;-136.66;-138.0;-137.33;-135.66;-133.83;-132.33;-131.0;-129.83;-128.66;-127.66;-127.83;-128.5;-129.33;-130.16;-131.5;-133.83;-137.0;-139.0;-138.16;-134.0;-129.16;-125.83;-124.66;-124.16;-124.0;-123.66;-123.66;-123.66;-123.66;-123.83;-124.33;-125.5;-127.83;-130.83;-133.83;-136.16;-138.66;-140.0;-140.0;-140.0;-140.0;-140.0;-139.16;-136.66;-135.0;-134.5;-135.33;-136.16;-135.66;-134.33;-132.83;-131.5;-130.5;-129.5;-129.5;-131.0;-133.66;-136.0;-135.66;-133.16;-129.66;-127.0;-124.83;-123.16;-122.66;-123.66;-126.5;-129.0;-130.16;-130.5;-130.16;-129.16;-127.5;-125.33;-123.66;-123.33;-123.5;-124.33;-125.16;-126.33;-127.66;-129.0;-130.5;-132.0;-133.5;-136.0;-139.0;-140.0;-139.83;-135.33;-130.0;-126.66;-125.66;-126.0;-126.66;-127.66;-129.33;-130.5;-130.66;-130.0;-128.83;-127.66;-126.33;-125.16;-124.33;-123.83;-124.0;-124.5;-125.33;-126.83;-128.33;-129.16;-129.5;-129.33;-129.0;-128.16;-126.83;-125.83;-125.16;-125.16;-125.16;-125.83;-126.83;-128.16;-128.83;-129.16;-129.0;-128.5;-127.66;-126.33;-125.16;-124.33;-124.16;-124.5;-124.66;-124.83;-125.16;-125.5;-125.83;-126.33;-126.83;-127.16;-127.5;-127.83;-128.33;-128.33;-128.5;-128.66;-128.5;-128.5;-128.33;-128.16;-128.16;-128.33;-128.5;-128.66;-129.0;-129.0;-128.5;-127.0;-125.66;-124.5;-124.5;-124.83;-125.0;-125.5;-126.0;-126.5;-127.16;-127.83;-128.5;-128.83;-129.0;-128.66;-128.66;-128.33;-128.0;-128.0;-128.33;-129.16;-130.33;-131.16;-132.0;-132.5;-133.33;-134.16;-135.33;-136.16;-137.16;-138.0;-138.83;-139.0;-138.83;-138.16;-136.83;-134.16;-130.0;-126.5;-124.66;-124.33;-124.83;-126.0;-127.83;-130.33;-132.83;-135.0;-137.33;-139.33;-140.0;-140.0;-140.0;-140.0;-140.0;-140.0;-138.0;-136.33;-135.33;-134.5;-133.16;-132.0;-130.5;-129.16;-128.33;-127.33;-126.5;-126.16;-126.0;-126.0;-126.16","8456824608.0","8456825608.0"
"3","2026-03-19 12:02:20.179837+00:00","horizontal-20-left-to-right","8456825108.0","-133.33","8456824788.0","-119.67","-177.87175893290956","-19.9872968445099","-178.0","20.0","-178.00007482206638","-19.93880577247283","-178.12","19.95","-127.33;-126.0;-125.0;-124.5;-125.33;-126.5;-128.16;-130.33;-133.0;-135.16;-135.33;-133.66;-131.16;-129.0;-127.66;-126.5;-125.66;-125.16;-124.83;-125.0;-125.5;-126.16;-127.0;-128.0;-129.0;-129.83;-130.66;-130.83;-130.5;-130.66;-132.0;-135.16;-138.33;-139.16;-137.83;-134.66;-132.16;-130.33;-129.16;-128.66;-128.5;-129.5;-130.66;-130.83;-130.33;-129.16;-128.0;-126.83;-125.66;-125.0;-124.33;-124.16;-124.5;-125.0;-126.16;-127.83;-129.66;-132.5;-136.16;-139.16;-140.0;-140.0;-138.83;-137.16;-135.33;-133.33;-131.66;-130.83;-130.66;-131.0;-132.0;-134.0;-135.83;-135.66;-132.83;-129.0;-125.66;-124.16;-123.83;-124.16;-125.33;-127.66;-130.16;-131.16;-130.5;-129.0;-127.83;-127.0;-126.33;-127.16;-130.66;-138.0;-140.0;-140.0;-140.0;-140.0;-140.0;-140.0;-138.33;-135.33;-133.16;-132.5;-131.83;-130.16;-127.33;-124.16;-121.66;-120.16;-119.66;-119.66;-119.83;-120.66;-121.83;-122.66;-123.66;-124.5;-125.0;-124.83;-124.16;-123.5;-123.0;-122.66;-122.33;-122.5;-123.5;-124.66;-125.83;-127.33;-129.0;-130.5;-131.0;-131.0;-130.66;-130.0;-129.5;-128.66;-127.83;-127.0;-126.33;-125.66;-125.33;-125.33;-125.5;-126.16;-127.83;-130.0;-131.5;-132.0;-132.0;-131.66;-131.0;-129.83;-128.83;-128.5;-129.16;-130.5;-131.33;-131.66;-131.66;-131.0;-129.83;-127.66;-125.33;-123.66;-123.0;-122.83;-122.83;-123.0;-123.83;-124.83;-126.33;-128.33;-130.5;-132.0;-133.0;-133.66;-134.0;-134.0;-133.66;-133.16;-132.33;-130.83;-129.16;-127.5;-126.16;-124.83;-123.5;-122.5;-121.83;-121.33;-121.0;-121.16;-121.66;-122.16;-123.16;-124.5;-125.5;-127.0;-128.66;-129.83;-130.33;-130.16;-129.66;-129.0;-128.5;-128.16;-128.16;-128.66;-129.66;-131.16;-133.16;-136.16;-139.0;-139.83;-138.5;-135.66;-132.83;-130.5;-128.33;-126.66;-125.33;-124.66;-125.0;-125.66;-126.83;-128.0;-129.83;-133.0;-137.5;-140.0;-140.0;-135.83;-130.66;-127.0;-125.83;-125.66;-125.66;-125.5;-125.83;-126.33;-127.16;-128.83;-130.66;-131.33;-131.16;-130.33;-129.16;-127.5;-125.0;-123.16;-123.0;-124.0;-125.83;-128.33;-132.33;-136.83;-139.83;-139.83;-137.66;-135.0;-133.5;-132.83;-132.33;-131.33;-129.83;-128.33;-127.16;-127.0;-127.66;-128.33;-129.0;-130.16;-130.83;-130.66;-128.83;-126.16;-124.16;-123.33;-123.33;-123.66;-124.33;-125.0;-126.0;-127.0;-128.33;-129.5;-129.83;-128.66;-126.33;-123.83;-122.5;-121.83;-121.5;-121.66;-122.16;-123.0;-124.33;-126.5;-129.83;-132.5;-133.33;-132.33;-130.66;-129.0;-127.66;-126.16;-125.16;-124.5;-124.5;-124.66;-125.33;-126.0;-127.0;-128.0;-129.0;-130.0;-130.66;-131.33;-131.83;-131.83;-131.0;-128.83;-126.66;-125.0;-124.16;-123.66;-123.66;-123.83;-124.66;-125.83;-127.5;-130.0;-132.66;-134.83;-137.16;-139.0;-139.83;-138.33;-135.33;-132.33;-130.33;-129.16;-128.5;-127.66;-127.16;-126.5;-125.83;-125.0;-123.83;-123.0;-122.66;-122.66;-123.16;-123.83;-124.83;-126.0;-126.83;-127.33;-127.33;-127.33;-137.0;-132.66;-127.5;-124.16;-123.5;-124.16;-124.83;-125.0;-125.16;-125.33;-125.66;-126.33;-127.16;-128.16;-129.66;-131.33;-131.83;-130.5;-127.5;-124.66;-123.66;-123.83;-124.66;-126.16;-128.16;-130.66;-132.66;-134.16;-135.16;-135.83;-136.5;-137.0;-137.5;-137.66;-138.16;-138.5;-138.83;-139.0;-139.16;-139.0;-138.5;-137.66;-136.33;-134.66;-132.16;-129.33;-127.16;-126.0;-125.66;-125.83;-126.66;-128.16;-129.83;-131.16;-132.16;-132.66;-132.5;-131.0;-128.5;-126.33;-125.33;-125.33;-126.0;-126.66;-127.66;-129.0;-129.5;-129.66;-128.83;-128.0;-127.33;-126.66;-126.5;-126.66;-128.16;-130.16;-131.83;-131.66;-130.5;-129.83;-130.66;-133.33;-136.16;-136.83;-135.0;-131.83;-129.16;-127.66;-127.0;-126.66;-126.16;-126.0;-125.83;-126.0;-126.33;-126.66;-127.0;-127.16;-127.33;-127.5;-127.33;-127.16;-126.66;-126.83;-127.33;-128.5;-129.0;-128.83;-128.16;-127.5;-127.0;-126.66;-126.5;-126.5;-126.83;-127.5;-128.66;-131.0;-134.5;-137.16;-137.0;-134.16;-130.33;-127.66;-126.33;-125.5;-125.0;-125.33;-126.16;-126.83;-126.83;-126.5;-125.66;-125.0;-124.66;-124.5;-124.5;-125.33;-127.0;-128.83;-130.33;-132.33;-133.83;-133.83;-131.83;-128.66;-126.16;-124.5;-123.66;-123.33;-123.16;-123.16;-124.0;-125.83;-130.0;-135.16;-138.66;-138.66;-136.33;-133.66;-132.16;-131.0;-130.16;-129.16;-128.33;-127.33;-126.5;-125.5;-124.16;-123.16;-122.33;-121.83;-121.66;-121.66;-122.33;-123.5;-125.0;-127.0;-129.66;-132.16;-133.16;-133.66;-133.33;-132.33;-130.66;-128.83;-127.0;-125.83;-125.16;-124.66;-124.0;-123.83;-123.5;-123.5;-123.5;-123.66;-124.16;-125.33;-127.16;-128.83;-129.66;-130.5;-130.83;-130.66;-130.16;-129.16;-128.33;-127.83;-127.33;-127.0;-126.66;-126.33;-126.0;-125.66;-125.66;-125.5;-126.33;-128.5;-132.0;-135.0;-135.66;-134.33;-132.16;-130.5;-129.5;-128.83;-128.33;-128.0;-127.83;-127.66;-127.33;-127.0;-126.66;-126.16;-126.0;-125.66;-125.5;-125.5;-125.66;-125.83;-126.0","8456824608.0","8456825608.0"
"4","2026-03-19 12:02:22.975046+00:00","horizontal-20-left-to-right","8456825108.0","-130.33","8456825555.0","-118.0","-176.80785288098184","-19.97142296761233","-177.0","20.0","-176.92584489490338","-19.92355156180287","-177.11","19.95","-137.16;-139.16;-140.0;-140.0;-140.0;-137.16;-134.33;-131.83;-129.66;-127.66;-125.83;-124.33;-123.0;-122.0;-121.83;-122.0;-122.5;-123.66;-125.16;-126.33;-126.66;-125.83;-125.0;-125.0;-126.66;-129.0;-130.83;-131.5;-131.16;-131.0;-130.83;-131.16;-131.66;-132.33;-133.16;-134.16;-134.66;-134.5;-133.66;-132.83;-131.33;-129.33;-127.5;-125.66;-124.66;-124.0;-123.66;-124.0;-125.16;-126.33;-127.66;-129.66;-131.33;-132.0;-131.16;-129.66;-128.16;-126.83;-125.83;-125.0;-124.33;-124.0;-124.0;-124.33;-124.83;-125.66;-126.16;-125.83;-124.83;-123.83;-123.0;-122.5;-122.33;-122.16;-122.33;-122.5;-122.83;-123.33;-123.83;-124.83;-125.83;-127.66;-129.66;-131.5;-133.16;-134.83;-135.83;-136.0;-135.33;-134.83;-135.5;-137.66;-139.83;-140.0;-140.0;-140.0;-140.0;-140.0;-138.83;-137.5;-136.5;-136.66;-136.5;-135.16;-132.16;-128.5;-125.83;-124.83;-125.33;-126.5;-128.5;-132.33;-136.0;-137.16;-134.5;-129.83;-126.5;-125.83;-126.83;-128.5;-130.16;-132.66;-134.83;-135.16;-133.16;-129.66;-126.5;-124.33;-122.66;-121.66;-120.83;-120.66;-121.33;-123.16;-127.33;-132.83;-136.5;-136.33;-133.83;-131.0;-129.5;-129.0;-129.0;-129.16;-129.66;-130.5;-132.0;-134.83;-139.33;-140.0;-140.0;-136.16;-129.66;-125.33;-123.33;-122.5;-122.16;-121.83;-122.16;-122.66;-123.16;-124.16;-125.16;-125.66;-125.66;-125.33;-125.0;-124.5;-124.16;-123.83;-123.66;-123.66;-123.83;-123.66;-123.66;-123.66;-123.66;-123.66;-124.0;-124.5;-125.16;-126.33;-127.66;-129.33;-132.5;-136.0;-138.0;-137.5;-135.16;-132.5;-130.16;-128.5;-127.0;-125.83;-125.33;-125.33;-125.66;-126.5;-128.5;-130.0;-129.83;-128.33;-126.5;-125.16;-124.16;-123.66;-123.33;-123.0;-123.16;-123.5;-124.16;-125.16;-126.16;-127.66;-129.16;-131.0;-132.33;-132.5;-131.83;-131.83;-133.83;-139.0;-140.0;-140.0;-140.0;-135.33;-130.33;-128.33;-128.16;-129.16;-131.33;-135.33;-139.66;-140.0;-140.0;-140.0;-139.16;-137.33;-135.0;-132.66;-130.5;-128.66;-127.0;-125.66;-125.0;-124.83;-125.0;-125.5;-126.33;-127.33;-128.5;-129.66;-131.0;-132.0;-132.83;-133.33;-133.66;-133.5;-133.0;-132.33;-131.33;-130.5;-129.5;-128.33;-127.5;-126.66;-126.16;-125.66;-125.33;-125.5;-126.0;-127.16;-128.66;-131.66;-137.16;-140.0;-140.0;-140.0;-138.66;-132.5;-129.5;-129.16;-129.83;-131.0;-133.16;-135.83;-137.66;-137.66;-136.5;-135.0;-133.83;-133.16;-132.5;-132.0;-131.83;-132.0;-131.83;-131.5;-131.0;-130.66;-130.33;-130.66;-130.83;-130.0;-127.83;-125.0;-123.16;-123.0;-124.5;-126.33;-127.66;-129.33;-130.83;-131.16;-130.33;-128.5;-127.33;-127.16;-127.66;-128.83;-130.5;-133.33;-136.16;-137.66;-138.0;-137.66;-136.66;-135.16;-133.33;-131.33;-129.83;-128.5;-127.66;-127.33;-127.66;-128.66;-131.0;-136.33;-140.0;-140.0;-140.0;-140.0;-133.0;-126.83;-124.5;-124.0;-124.0;-123.83;-124.16;-125.0;-126.16;-128.16;-130.16;-131.33;-131.5;-130.83;-131.0;-132.0;-134.0;-135.5;-128.0;-128.83;-130.16;-131.5;-133.16;-135.16;-135.66;-134.0;-130.33;-126.83;-124.33;-122.83;-121.83;-121.33;-121.5;-122.0;-123.16;-125.0;-127.83;-130.0;-130.33;-128.83;-126.83;-125.0;-123.83;-122.66;-122.16;-122.33;-123.33;-124.66;-126.16;-128.83;-131.33;-132.5;-132.16;-131.0;-129.83;-128.83;-127.83;-128.0;-131.16;-138.33;-140.0;-140.0;-140.0;-134.16;-127.33;-125.16;-125.5;-126.66;-128.16;-130.83;-133.66;-135.5;-136.16;-136.16;-136.5;-137.5;-139.5;-140.0;-140.0;-138.83;-136.5;-134.33;-132.83;-131.5;-130.5;-129.66;-129.16;-128.66;-128.0;-127.16;-126.5;-126.0;-126.0;-126.16;-126.5;-126.83;-127.16;-127.66;-128.16;-128.33;-129.0;-130.16;-133.0;-136.16;-138.16;-137.33;-134.66;-131.83;-130.0;-129.0;-128.5;-128.5;-129.16;-130.5;-131.66;-133.0;-134.5;-136.0;-137.33;-138.83;-139.83;-139.83;-138.5;-136.0;-133.83;-131.83;-130.16;-128.83;-128.16;-129.0;-129.66;-129.5;-128.33;-126.66;-125.16;-123.83;-123.0;-122.33;-121.66;-121.33;-121.16;-121.16;-121.66;-122.5;-123.33;-124.33;-125.5;-126.16;-127.0;-127.33;-127.66;-128.33;-130.0;-131.83;-133.16;-133.16;-132.33;-131.33;-130.0;-128.5;-126.66;-125.0;-123.83;-122.83;-122.33;-122.83;-124.16;-126.0;-128.16;-131.66;-135.0;-137.16;-138.16;-138.33;-137.5;-136.0;-133.5;-131.0;-129.0;-127.5;-126.5;-126.0;-126.5;-127.5;-129.0;-131.16;-134.33;-137.0;-138.0;-137.5;-136.5;-134.83;-132.83;-130.16;-128.16;-127.16;-126.83;-127.0;-127.83;-129.33;-131.16;-132.83;-134.0;-135.16;-135.33;-133.83;-131.5;-129.0;-127.5;-127.0;-127.0;-127.16;-127.5;-128.16;-128.33;-127.5;-125.83;-124.16;-123.16;-122.5;-122.0;-121.33;-120.66;-119.83;-119.16;-118.5;-118.0;-118.0;-118.0;-118.66;-119.66;-120.83;-122.33;-124.0;-125.33;-126.0;-126.16;-126.16;-125.83;-125.83;-125.5;-125.0;-124.5;-123.83;-123.83;-124.16;-125.16;-126.33;-127.66;-129.33;-130.66;-131.33;-131.0;-129.83;-128.83;-128.0;-127.33;-126.83;-126.66","8456824608.0","8456825608.0"
